Price,Close
Ticker,CVX
DATE,
2020-09-01,66.94000244140625
2020-09-02,67.02863311767578
2020-09-03,66.29540252685547
2020-09-04,66.0134048461914
2020-09-08,63.628456115722656
2020-09-09,64.48253631591797
2020-09-10,62.967742919921875
2020-09-11,62.59711837768555
2020-09-14,62.27482223510742
2020-09-15,61.51742935180664
2020-09-16,63.298095703125
2020-09-17,63.48342514038086
2020-09-18,63.01609802246094
2020-09-21,61.47715759277344
2020-09-22,60.85673522949219
2020-09-23,57.97221374511719
2020-09-24,57.85136795043945
2020-09-25,57.87554931640625
2020-09-28,59.56757736206055
2020-09-29,57.931949615478516
2020-09-30,58.01251220703125
2020-10-01,56.73945617675781
2020-10-02,57.35988235473633
2020-10-05,58.5765266418457
2020-10-06,58.25423049926758
2020-10-07,59.44670104980469
2020-10-08,60.606964111328125
2020-10-09,59.62397384643555
2020-10-12,60.034908294677734
2020-10-13,59.140525817871094
2020-10-14,58.777950286865234
2020-10-15,59.22916793823242
2020-10-16,58.7296028137207
2020-10-19,57.43238830566406
2020-10-20,57.75468063354492
2020-10-21,57.10204315185547
2020-10-22,59.140525817871094
2020-10-23,58.47178649902344
2020-10-26,57.158443450927734
2020-10-27,56.00624465942383
2020-10-28,53.88718032836914
2020-10-29,55.43418884277344
2020-10-30,55.998191833496094
2020-11-02,58.13337326049805
2020-11-03,57.80303192138672
2020-11-04,57.82719039916992
2020-11-05,58.12531280517578
2020-11-06,57.32764434814453
2020-11-09,63.97489929199219
2020-11-10,66.93193817138672
2020-11-11,66.4404296875
2020-11-12,64.9981918334961
2020-11-13,66.89970397949219
2020-11-16,71.67768096923828
2020-11-17,71.16261291503906
2020-11-18,68.90605926513672
2020-11-19,70.0915756225586
2020-11-20,70.140625
2020-11-23,74.42476654052734
2020-11-24,78.17748260498047
2020-11-25,75.33229064941406
2020-11-27,74.6536865234375
2020-11-30,71.27705383300781
2020-12-01,71.4978256225586
2020-12-02,73.47637176513672
2020-12-03,73.41913604736328
2020-12-04,76.26434326171875
2020-12-07,74.20402526855469
2020-12-08,74.84173583984375
2020-12-09,73.94239044189453
2020-12-10,76.32157135009766
2020-12-11,75.58574676513672
2020-12-14,73.12480163574219
2020-12-15,73.06758117675781
2020-12-16,72.51162719726562
2020-12-17,72.28271484375
2020-12-18,71.28524017333984
2020-12-21,70.38591003417969
2020-12-22,68.97148132324219
2020-12-23,70.05887603759766
2020-12-24,69.7645492553711
2020-12-28,69.41297149658203
2020-12-29,69.17588806152344
2020-12-30,69.7645492553711
2020-12-31,69.04505920410156
2021-01-04,69.25763702392578
2021-01-05,71.1298828125
2021-01-06,73.41913604736328
2021-01-07,73.76251983642578
2021-01-08,74.46565246582031
2021-01-11,74.89077758789062
2021-01-12,76.31340026855469
2021-01-13,76.23982238769531
2021-01-14,78.07120513916016
2021-01-15,75.2914047241211
2021-01-19,77.26995849609375
2021-01-20,77.98127746582031
2021-01-21,75.22600555419922
2021-01-22,74.9970932006836
2021-01-25,74.3184814453125
2021-01-26,73.05939483642578
2021-01-27,72.11101531982422
2021-01-28,72.78141784667969
2021-01-29,69.65824890136719
2021-02-01,70.64752960205078
2021-02-02,71.178955078125
2021-02-03,72.73236083984375
2021-02-04,72.76508331298828
2021-02-05,72.97764587402344
2021-02-08,74.79267883300781
2021-02-09,74.3675308227539
2021-02-10,75.64297485351562
2021-02-11,75.23416900634766
2021-02-12,75.66751861572266
2021-02-16,77.21800231933594
2021-02-17,79.53129577636719
2021-02-18,78.76848602294922
2021-02-19,79.43179321289062
2021-02-22,81.57927703857422
2021-02-23,82.607421875
2021-02-24,85.65865325927734
2021-02-25,84.8626937866211
2021-02-26,82.91419982910156
2021-03-01,84.61396026611328
2021-03-02,84.93730163574219
2021-03-03,85.89082336425781
2021-03-04,86.64533996582031
2021-03-05,90.3764877319336
2021-03-08,90.99834442138672
2021-03-09,90.79106140136719
2021-03-10,92.34156036376953
2021-03-11,92.19229888916016
2021-03-12,92.49907684326172
2021-03-15,91.41289520263672
2021-03-16,89.24884033203125
2021-03-17,89.57220458984375
2021-03-18,86.33027648925781
2021-03-19,85.7166976928711
2021-03-22,85.02022552490234
2021-03-23,84.54761505126953
2021-03-24,86.8111572265625
2021-03-25,87.11795806884766
2021-03-26,89.11618041992188
2021-03-29,88.65187072753906
2021-03-30,87.83101654052734
2021-03-31,86.88580322265625
2021-04-01,87.68177032470703
2021-04-05,86.65362548828125
2021-04-06,85.88253021240234
2021-04-07,86.38831329345703
2021-04-08,85.4181900024414
2021-04-09,85.33529663085938
2021-04-12,84.39006805419922
2021-04-13,84.77146911621094
2021-04-14,86.45464324951172
2021-04-15,85.74987030029297
2021-04-16,85.36845397949219
2021-04-19,85.61721801757812
2021-04-20,84.0169448852539
2021-04-21,85.17774963378906
2021-04-22,83.7018814086914
2021-04-23,84.19937133789062
2021-04-26,84.17448425292969
2021-04-27,85.15287017822266
2021-04-28,87.24232482910156
2021-04-29,88.6352767944336
2021-04-30,85.45965576171875
2021-05-03,87.49935913085938
2021-05-04,87.98026275634766
2021-05-05,90.34330749511719
2021-05-06,90.39305114746094
2021-05-07,91.22220611572266
2021-05-10,90.84908294677734
2021-05-11,88.46945190429688
2021-05-12,89.02499389648438
2021-05-13,88.45287322998047
2021-05-14,90.76618194580078
2021-05-17,91.87723541259766
2021-05-18,89.11595916748047
2021-05-19,86.61486053466797
2021-05-20,86.9170150756836
2021-05-21,87.38701629638672
2021-05-24,88.62916564941406
2021-05-25,87.17719268798828
2021-05-26,87.38701629638672
2021-05-27,86.45541381835938
2021-05-28,87.11004638671875
2021-06-01,89.51042175292969
2021-06-02,90.71061706542969
2021-06-03,90.29934692382812
2021-06-04,91.0211410522461
2021-06-07,90.43364715576172
2021-06-08,91.25613403320312
2021-06-09,90.45884704589844
2021-06-10,90.9875717163086
2021-06-11,90.56793212890625
2021-06-14,90.6183090209961
2021-06-15,92.5738296508789
2021-06-16,92.04507446289062
2021-06-17,89.8629150390625
2021-06-18,86.47219848632812
2021-06-21,89.00685119628906
2021-06-22,89.30059814453125
2021-06-23,89.19149017333984
2021-06-24,89.92167663574219
2021-06-25,90.05595397949219
2021-06-28,87.27790069580078
2021-06-29,87.08489227294922
2021-06-30,87.90739440917969
2021-07-01,89.14115142822266
2021-07-02,89.02364349365234
2021-07-06,87.27790069580078
2021-07-07,86.38825988769531
2021-07-08,86.11128234863281
2021-07-09,87.34505462646484
2021-07-12,87.52130889892578
2021-07-13,87.22755432128906
2021-07-14,85.58255004882812
2021-07-15,85.02022552490234
2021-07-16,82.77090454101562
2021-07-19,80.53839874267578
2021-07-20,81.01679992675781
2021-07-21,83.77806854248047
2021-07-22,82.93878173828125
2021-07-23,82.97234344482422
2021-07-26,84.72645568847656
2021-07-27,84.44110870361328
2021-07-28,84.91951751708984
2021-07-29,86.08611297607422
2021-07-30,85.44825744628906
2021-08-02,85.29718017578125
2021-08-03,86.11128234863281
2021-08-04,84.1809310913086
2021-08-05,84.96147155761719
2021-08-06,85.56575012207031
2021-08-09,84.13896942138672
2021-08-10,85.67487335205078
2021-08-11,86.32112884521484
2021-08-12,86.14485931396484
2021-08-13,85.57414245605469
2021-08-16,84.70127868652344
2021-08-17,84.54180908203125
2021-08-18,82.25369262695312
2021-08-19,80.20372772216797
2021-08-20,80.21222686767578
2021-08-23,82.27920532226562
2021-08-24,83.22335815429688
2021-08-25,83.79329681396484
2021-08-26,82.69601440429688
2021-08-27,83.90386199951172
2021-08-30,83.69120788574219
2021-08-31,82.313232421875
2021-09-01,81.4115982055664
2021-09-02,83.11280059814453
2021-09-03,82.92566680908203
2021-09-07,82.5599136352539
2021-09-08,81.98999786376953
2021-09-09,81.65827178955078
2021-09-10,81.71778869628906
2021-09-13,83.33396911621094
2021-09-14,81.82837677001953
2021-09-15,83.5636215209961
2021-09-16,82.78105926513672
2021-09-17,82.30472564697266
2021-09-20,80.62051391601562
2021-09-21,80.6800537109375
2021-09-22,83.05325317382812
2021-09-23,85.11172485351562
2021-09-24,85.57105255126953
2021-09-27,87.58699798583984
2021-09-28,87.91871643066406
2021-09-29,87.89320373535156
2021-09-30,86.2940673828125
2021-10-01,88.74382781982422
2021-10-04,89.0755615234375
2021-10-05,90.04522705078125
2021-10-06,89.2541732788086
2021-10-07,89.89214324951172
2021-10-08,91.90807342529297
2021-10-11,91.12551879882812
2021-10-12,91.14253234863281
2021-10-13,91.6869125366211
2021-10-14,92.5545425415039
2021-10-15,93.23503112792969
2021-10-18,93.19249725341797
2021-10-19,95.01278686523438
2021-10-20,96.25468444824219
2021-10-21,95.04680633544922
2021-10-22,95.94845581054688
2021-10-25,96.84159851074219
2021-10-26,97.05424499511719
2021-10-27,95.32752227783203
2021-10-28,96.22065734863281
2021-10-29,97.38597869873047
2021-11-01,97.42000579833984
2021-11-02,96.82459259033203
2021-11-03,96.1270751953125
2021-11-04,96.5523910522461
2021-11-05,97.59862518310547
2021-11-08,97.94738006591797
2021-11-09,98.67041015625
2021-11-10,97.09678649902344
2021-11-11,97.10530090332031
2021-11-12,97.16483306884766
2021-11-15,99.36790466308594
2021-11-16,99.75917053222656
2021-11-17,99.31175231933594
2021-11-18,98.47713470458984
2021-11-19,96.2916259765625
2021-11-22,98.01248931884766
2021-11-23,100.06893920898438
2021-11-24,100.83473205566406
2021-11-26,98.52874755859375
2021-11-29,98.82129669189453
2021-11-30,97.11763000488281
2021-12-01,96.45508575439453
2021-12-02,99.0708236694336
2021-12-03,98.44271850585938
2021-12-06,99.9828872680664
2021-12-07,101.46285247802734
2021-12-08,101.91886901855469
2021-12-09,101.65214538574219
2021-12-10,101.82422637939453
2021-12-13,99.7075424194336
2021-12-14,100.00010681152344
2021-12-15,99.43220520019531
2021-12-16,100.36148071289062
2021-12-17,97.74576568603516
2021-12-20,97.78877258300781
2021-12-21,99.35478973388672
2021-12-22,99.92266082763672
2021-12-23,100.16358184814453
2021-12-27,102.21142578125
2021-12-28,102.0135269165039
2021-12-29,101.4886703491211
2021-12-30,101.04122161865234
2021-12-31,100.97239685058594
2022-01-03,102.61583709716797
2022-01-04,104.48299407958984
2022-01-05,105.16273498535156
2022-01-06,106.05758666992188
2022-01-07,107.58055877685547
2022-01-10,107.6493911743164
2022-01-11,110.11026000976562
2022-01-12,109.5595703125
2022-01-13,109.10354614257812
2022-01-14,110.96209716796875
2022-01-18,111.3234634399414
2022-01-19,110.91905212402344
2022-01-20,110.52326202392578
2022-01-21,109.19818115234375
2022-01-24,109.43048095703125
