timestamp,realized_volatility
2021-04-28,17.613393202551027
2021-04-29,17.613291078045002
2021-04-30,19.245929453856217
2021-05-01,19.24746445256505
2021-05-02,19.35294985149196
2021-05-03,19.10900579679477
2021-05-04,20.293314931503204
2021-05-05,21.73580931618442
2021-05-06,21.72614851767115
2021-05-07,21.484277348378136
2021-05-08,21.32349547982001
2021-05-09,21.351910678841826
2021-05-10,21.56666928645468
2021-05-11,21.629549250117737
2021-05-12,25.27352432323279
2021-05-13,24.33839641169181
2021-05-14,24.365534845582413
2021-05-15,24.965837600433087
2021-05-16,24.886849034842783
2021-05-17,25.46476432448049
2021-05-18,24.81379508182766
2021-05-19,28.800038786036307
2021-05-20,30.849294418462065
2021-05-21,31.506317830857256
2021-05-22,31.421293046009325
2021-05-23,32.12384588318687
2021-05-24,34.47931186219932
2021-05-25,34.461935207815664
2021-05-26,32.92900254601572
2021-05-27,32.79708443024767
2021-05-28,33.42504507448523
2021-05-29,33.44945625597934
2021-05-30,32.50075078915699
2021-05-31,33.01496362892758
2021-06-01,33.007709078967714
2021-06-02,33.13642323784759
2021-06-03,33.06183991050407
2021-06-04,32.217963877305834
2021-06-05,32.28885241871659
2021-06-06,32.215662801217384
2021-06-07,32.26930505765513
2021-06-08,32.288189249503304
2021-06-09,34.75978080275565
2021-06-10,34.63763335167371
2021-06-11,32.532914207863215
2021-06-12,32.75060156771334
2021-06-13,34.35690016702854
2021-06-14,34.1548348200941
2021-06-15,34.15698651467066
2021-06-16,33.87132562047096
2021-06-17,33.85089640292727
2021-06-18,30.666998752176845
2021-06-19,28.86476283892413
2021-06-20,27.66280535904303
2021-06-21,30.0334650614774
2021-06-22,29.26542802367336
2021-06-23,27.056788396975417
2021-06-24,27.24967563938176
2021-06-25,28.5215524515074
2021-06-26,28.64319540985932
2021-06-27,28.6887256758419
2021-06-28,28.535498239331496
2021-06-29,28.67082864948152
2021-06-30,28.4018780942714
2021-07-01,28.698877749187723
2021-07-02,28.5931048098057
2021-07-03,28.341995635534506
2021-07-04,27.73699416225921
2021-07-05,27.883578626611904
2021-07-06,27.921663385109
2021-07-07,27.167912605979783
2021-07-08,27.327864654339816
2021-07-09,24.87325374537757
2021-07-10,24.827390794006487
2021-07-11,24.87120421493005
2021-07-12,24.63803781560276
2021-07-13,22.56977370823107
2021-07-14,22.14024352410925
2021-07-15,22.24923398393624
2021-07-16,21.91785472208717
2021-07-17,21.94549531496261
2021-07-18,21.22643651414986
2021-07-19,21.379972099578413
2021-07-20,21.569136835180235
2021-07-21,19.73942968768445
2021-07-22,19.538828489868152
2021-07-23,19.65054631906632
2021-07-24,19.519113444794808
2021-07-25,17.258850165620878
2021-07-26,17.81522363554878
2021-07-27,17.306238791415794
2021-07-28,17.30000925477794
2021-07-29,16.914486333721467
2021-07-30,17.361129023387427
2021-07-31,16.73471205743301
2021-08-01,17.376947838670713
2021-08-02,17.395359926028977
2021-08-03,17.561492103181912
2021-08-04,17.167506877480264
2021-08-05,17.291057082842343
2021-08-06,17.682306393900134
2021-08-07,17.52296525471347
2021-08-08,17.633272286350014
2021-08-09,18.11358605119913
2021-08-10,18.24483306720064
2021-08-11,17.704237814996272
2021-08-12,17.931591470235055
2021-08-13,19.00356783373446
2021-08-14,18.74191206989569
2021-08-15,18.574668668549084
2021-08-16,18.913283167016225
2021-08-17,19.31179673134028
2021-08-18,18.87386836912734
2021-08-19,18.497862671159755
2021-08-20,17.85066473887608
2021-08-21,17.99360322148223
2021-08-22,17.77970205080967
2021-08-23,17.785612803191956
2021-08-24,18.33017451194644
2021-08-25,17.92210294469008
2021-08-26,17.963194503437382
2021-08-27,18.404495676881407
2021-08-28,18.421259447254144
2021-08-29,17.79590215460747
2021-08-30,18.15519330791032
2021-08-31,17.580025585486048
2021-09-01,17.65924288137036
2021-09-02,17.3525758306289
2021-09-03,17.081801745243034
2021-09-04,16.970206689687124
2021-09-05,16.733168043671355
2021-09-06,16.41780295106686
2021-09-07,20.376455776001382
2021-09-08,19.725353072407103
2021-09-09,19.68196736002004
2021-09-10,19.980987622478104
2021-09-11,19.83461617630617
2021-09-12,18.44650761059828
2021-09-13,18.532438100090165
2021-09-14,19.16153907751531
2021-09-15,19.11891855517666
2021-09-16,18.92471569129994
2021-09-17,18.95837388176845
2021-09-18,18.539715284140662
2021-09-19,17.861029380943393
2021-09-20,20.09739498224344
2021-09-21,20.66402529523397
2021-09-22,21.89742669086655
2021-09-23,21.878830486591
2021-09-24,22.112707799542285
2021-09-25,21.7226427971923
2021-09-26,21.17195723860431
2021-09-27,21.26108756173848
2021-09-28,21.37243275190604
2021-09-29,21.18833290581637
2021-09-30,21.96377519261221
2021-10-01,23.713271193662795
2021-10-02,23.71376723078521
2021-10-03,23.69222116355047
2021-10-04,23.79639813914548
2021-10-05,23.945010441750128
2021-10-06,24.961110776264945
2021-10-07,22.01431876537064
2021-10-08,21.89597699306442
2021-10-09,21.93411027420146
2021-10-10,21.585408789125207
2021-10-11,22.02126581466884
2021-10-12,22.249595646307714
2021-10-13,22.08885712961502
2021-10-14,21.728284372241824
2021-10-15,22.67694261360259
2021-10-16,22.719549236003942
2021-10-17,22.64966034612992
2021-10-18,22.61565567434976
2021-10-19,22.554078445451285
2021-10-20,19.863552218598304
2021-10-21,20.04577786476873
2021-10-22,19.641158961402244
2021-10-23,19.54437188652424
2021-10-24,18.726286361805386
2021-10-25,18.811769058026083
2021-10-26,19.6748778410557
2021-10-27,19.848575323123203
2021-10-28,19.608416508246687
2021-10-29,19.66025417410805
2021-10-30,19.29924577755849
2021-10-31,17.401526954144394
2021-11-01,17.35984134653545
2021-11-02,17.59867725276108
2021-11-03,17.60868080937808
2021-11-04,17.478258614240833
2021-11-05,16.121969971968475
2021-11-06,15.800224130707582
2021-11-07,15.987039702882278
2021-11-08,17.028953473843707
2021-11-09,17.05648224318987
2021-11-10,16.856697492779542
2021-11-11,16.581649273651557
2021-11-12,16.522815382009263
2021-11-13,16.517528910250793
2021-11-14,14.989549008438916
2021-11-15,15.251640414045598
2021-11-16,16.308747296032955
2021-11-17,16.294972447498566
2021-11-18,16.828004034508233
2021-11-19,16.722542558801347
2021-11-20,16.012088945857876
2021-11-21,15.9317974113978
2021-11-22,16.382681441400155
2021-11-23,16.57349187634366
2021-11-24,16.110183369630175
2021-11-25,15.886142199078895
2021-11-26,18.13181743505594
2021-11-27,17.816355622215927
2021-11-28,18.231607788802005
2021-11-29,18.263279992107734
2021-11-30,18.29145541228756
2021-12-01,18.29821893823568
2021-12-02,17.862933792943277
2021-12-03,18.51208117968405
2021-12-04,20.151353730976684
2021-12-05,20.189221718370064
2021-12-06,20.324292195706093
2021-12-07,20.01850744171765
2021-12-08,18.576124643840103
2021-12-09,19.236198354652256
2021-12-10,19.126651994341444
2021-12-11,19.952731132923635
2021-12-12,20.07725356268149
2021-12-13,20.93396292731396
2021-12-14,21.237693554139327
2021-12-15,21.23802700145074
2021-12-16,20.716420918344728
2021-12-17,20.81345098845264
2021-12-18,20.2847779571075
2021-12-19,20.10037787222662
2021-12-20,19.8101362606789
2021-12-21,20.37765386046311
2021-12-22,20.04818461621372
2021-12-23,20.49114028999345
2021-12-24,20.492209473747494
2021-12-25,20.16678132117744
2021-12-26,18.035072970297065
2021-12-27,17.913661315463195
2021-12-28,18.226404852283213
2021-12-29,18.23334741622389
2021-12-30,18.33951786881321
2021-12-31,18.351852909007874
2022-01-01,18.753195925915
2022-01-02,18.12744616905432
2022-01-03,16.08055985090607
2022-01-04,16.103896803972063
2022-01-05,16.68817980913596
2022-01-06,16.671467237655378
2022-01-07,16.94276705773518
2022-01-08,16.039359374171987
2022-01-09,16.05699833136334
2022-01-10,15.188128515135082
2022-01-11,15.313421716900455
2022-01-12,14.132559492274355
2022-01-13,13.895964478564544
2022-01-14,13.90678953872687
2022-01-15,13.736532862294707
2022-01-16,13.413932010810662
2022-01-17,13.407311098961184
2022-01-18,13.425759075434254
2022-01-19,13.461220840044868
2022-01-20,12.754093241812784
2022-01-21,16.445530530319797
2022-01-22,15.668551565432306
2022-01-23,16.27386948242095
2022-01-24,16.429615301594364
2022-01-25,16.437309157666693
2022-01-26,16.42450875822164
2022-01-27,15.567142728092936
2022-01-28,15.6557688396732
2022-01-29,15.62734133837416
2022-01-30,15.57533290534897
2022-01-31,15.23146144698437
2022-02-01,15.285603101933155
2022-02-02,15.790705963189048
2022-02-03,15.889996491406423
2022-02-04,18.921537836688096
2022-02-05,18.91050977158448
2022-02-06,18.72544142856997
2022-02-07,19.017564613908863
2022-02-08,19.01786360827173
2022-02-09,19.02428158046111
2022-02-10,19.03648219966373
2022-02-11,19.014028330184896
2022-02-12,18.7644942700134
2022-02-13,18.72652356321022
2022-02-14,18.7659462540418
2022-02-15,19.33537090613196
2022-02-16,19.28220619214108
2022-02-17,20.906901812255786
2022-02-18,20.88661494712443
2022-02-19,20.760103837718145
2022-02-20,18.00923775739975
2022-02-21,17.967496052478598
2022-02-22,17.960166956431173
2022-02-23,18.14099236377924
2022-02-24,18.34275417315763
2022-02-25,18.461645740116325
2022-02-26,18.451323636592868
2022-02-27,18.79283221278883
2022-02-28,23.147677118493803
2022-03-01,23.243992625485348
2022-03-02,23.282468186488863
2022-03-03,23.5848881464295
2022-03-04,24.5466773962587
2022-03-05,24.532638407344297
2022-03-06,22.049805328825485
2022-03-07,22.06627044693556
2022-03-08,22.01474051196385
2022-03-09,23.249653679999525
2022-03-10,24.00988978871306
2022-03-11,24.02091598845862
2022-03-12,23.97532010888959
2022-03-13,23.98288954039294
2022-03-14,24.55620220445193
2022-03-15,24.56816623290575
2022-03-16,24.999800376728945
2022-03-17,24.51749838690745
2022-03-18,24.58932552661446
2022-03-19,23.24815621989548
2022-03-20,23.32530659015857
2022-03-21,23.336234188509945
2022-03-22,23.0911002728231
2022-03-23,22.73227729314417
2022-03-24,22.6554003900654
2022-03-25,22.4328796790418
2022-03-26,22.30947812317759
2022-03-27,22.709885406583243
2022-03-28,22.69275236386072
2022-03-29,22.250258136752706
2022-03-30,17.944078988110377
2022-03-31,18.0973089574104
2022-04-01,18.116304037339923
2022-04-02,17.797979963193228
2022-04-03,15.574174189371949
2022-04-04,15.575202102602756
2022-04-05,15.54354310181141
2022-04-06,16.522856727967135
2022-04-07,16.45089639755298
2022-04-08,14.749301910390642
2022-04-09,13.305011407861114
2022-04-10,13.251245980029012
2022-04-11,14.858891966289056
2022-04-12,14.633940308288402
2022-04-13,14.04837876903359
2022-04-14,14.347503570714878
2022-04-15,13.66457183644065
2022-04-16,13.66302393690158
2022-04-17,13.591923979740352
2022-04-18,13.861838150012384
2022-04-19,13.792046909071336
2022-04-20,13.780511583810124
2022-04-21,13.525343343892416
2022-04-22,13.561056849406528
2022-04-23,13.250034379057729
2022-04-24,13.208525853906847
2022-04-25,13.487075797206568
2022-04-26,13.407854863983529
2022-04-27,13.825495622033896
2022-04-28,13.898355688832496
2022-04-29,14.09306051746678
2022-04-30,13.951709917535302
2022-05-01,14.049756155585152
2022-05-02,14.063374953665283
2022-05-03,14.00448857855923
2022-05-04,15.1157779483568
2022-05-05,16.888092423345753
2022-05-06,16.253346027370085
2022-05-07,16.22618142557476
2022-05-08,16.46067135414338
2022-05-09,20.03471614628963
2022-05-10,20.47803998617864
2022-05-11,20.45878153526673
2022-05-12,20.326695326835257
2022-05-13,20.06839639211625
2022-05-14,20.329411586664527
2022-05-15,20.798292300788383
2022-05-16,21.15241339720879
2022-05-17,21.33250971542424
2022-05-18,21.54181199226085
2022-05-19,22.367150845064373
2022-05-20,22.515682798659792
2022-05-21,22.577673514675496
2022-05-22,22.89017060075892
2022-05-23,23.09522084474904
2022-05-24,23.25255905354168
2022-05-25,22.99608157726159
2022-05-26,22.444462659575347
2022-05-27,22.11978131574212
2022-05-28,22.13210546610689
2022-05-29,22.18509100862997
2022-05-30,23.609673463328942
2022-05-31,23.45150046482897
2022-06-01,24.14888004643124
2022-06-02,24.296108365359583
2022-06-03,23.60200551479622
2022-06-04,22.408484889561223
2022-06-05,22.40810513346005
2022-06-06,23.01508095033429
2022-06-07,22.697333688239173
2022-06-08,19.20473306206112
2022-06-09,18.942345565564107
2022-06-10,18.150064878982384
2022-06-11,18.296798527886267
2022-06-12,19.435147627971887
2022-06-13,25.154471455974043
2022-06-14,24.617195732664552
2022-06-15,24.52270850600209
2022-06-16,26.00445692029628
2022-06-17,25.626134856076604
2022-06-18,25.48727967778241
2022-06-19,27.140487786983552
2022-06-20,27.08974553697276
2022-06-21,26.84494627943696
2022-06-22,26.80810969974197
2022-06-23,27.47495669147552
2022-06-24,27.520329674177624
2022-06-25,27.61492682213052
2022-06-26,27.620874519017164
2022-06-27,27.50888960269903
2022-06-28,27.39534461566387
2022-06-29,25.90242336869381
2022-06-30,25.849439346217885
2022-07-01,25.420789302013137
2022-07-02,25.187654597314523
2022-07-03,25.233355246294124
2022-07-04,25.89310204543555
2022-07-05,25.868886564312067
2022-07-06,25.33156320100537
2022-07-07,26.13390820396913
2022-07-08,26.08799809975475
2022-07-09,26.09932691597492
2022-07-10,26.0990243444515
2022-07-11,26.28168072670721
2022-07-12,25.74437862752944
2022-07-13,20.66627078033884
2022-07-14,20.72862495410394
2022-07-15,20.65180629618122
2022-07-16,18.014707627427605
2022-07-17,18.12563550504293
2022-07-18,17.84339036130266
2022-07-19,16.510712307403715
2022-07-20,16.547365372509113
2022-07-21,16.55881207006601
2022-07-22,16.23877836816005
2022-07-23,15.432429072915747
2022-07-24,15.431629223514934
2022-07-25,16.509002883478434
2022-07-26,16.36796198127636
2022-07-27,17.984292705497275
2022-07-28,18.102444013270887
2022-07-29,18.071868778769858
2022-07-30,18.04581836204652
2022-07-31,17.714775635411186
2022-08-01,17.713391865332913
2022-08-02,17.80731736848603
2022-08-03,17.34074393864936
2022-08-04,17.373094040486087
2022-08-05,17.506448770807143
2022-08-06,16.94102698026052
2022-08-07,16.953740716387863
2022-08-08,17.1296209044104
2022-08-09,16.99851293477496
2022-08-10,16.52959575731593
2022-08-11,16.06641921580368
2022-08-12,15.619472940183938
2022-08-13,15.583209140351112
2022-08-14,15.610637311438245
2022-08-15,15.616811405207637
2022-08-16,15.504833360263335
2022-08-17,13.856651857309812
2022-08-18,13.215456226806102
2022-08-19,16.995584445852973
2022-08-20,17.092688959633737
2022-08-21,17.11578785375904
2022-08-22,17.097194973993176
2022-08-23,17.09860046630664
2022-08-24,16.09742935988886
2022-08-25,16.11851869582281
2022-08-26,15.31340755802636
2022-08-27,14.683080532761627
2022-08-28,14.795556635531234
2022-08-29,15.413009978326604
2022-08-30,15.494971729291551
2022-08-31,15.58715929789166
2022-09-01,15.594249394337636
2022-09-02,15.598119756155324
2022-09-03,15.593206457460882
2022-09-04,15.246188648261494
2022-09-05,15.218201329219816
2022-09-06,15.848974993044346
2022-09-07,15.833977862631796
2022-09-08,15.701588990454862
2022-09-09,18.58760763616139
2022-09-10,18.665617875072808
2022-09-11,18.55757580088992
2022-09-12,18.78474511720428
2022-09-13,21.35814480905922
2022-09-14,21.37453867666189
2022-09-15,21.469230665651207
2022-09-16,21.438764411399752
2022-09-17,21.541051340917043
2022-09-18,19.062180415900475
2022-09-19,19.003675863211924
2022-09-20,19.143091640778938
2022-09-21,19.22564457311255
2022-09-22,19.964190654972565
2022-09-23,19.961314471004847
2022-09-24,19.98088932981401
2022-09-25,19.03832072113153
2022-09-26,19.17635669468158
2022-09-27,19.042065677134307
2022-09-28,18.74442198237356
2022-09-29,18.62957987723879
2022-09-30,18.60246469727884
2022-10-01,18.60045829232937
2022-10-02,18.62344296198029
2022-10-03,18.87333745241054
2022-10-04,19.194223444148808
2022-10-05,19.186816264314505
2022-10-06,18.434803967540585
2022-10-07,18.405736905924808
2022-10-08,18.415663023684008
2022-10-09,15.225810302341038
2022-10-10,15.178534733359893
2022-10-11,15.125029276392226
2022-10-12,14.83546397483186
2022-10-13,10.785733322816409
2022-10-14,10.813742890123567
2022-10-15,10.522669636187924
2022-10-16,10.564682735053736
2022-10-17,10.552605657155553
2022-10-18,10.004985224991156
2022-10-19,10.035436401521922
2022-10-20,9.420106461429436
2022-10-21,9.144905387696816
2022-10-22,7.654452121944716
2022-10-23,7.867515795368836
2022-10-24,7.715441853015635
2022-10-25,8.534607914571211
2022-10-26,8.891794528008543
2022-10-27,9.206075441880742
2022-10-28,9.161819288961668
2022-10-29,9.173875487823585
2022-10-30,9.175511374135231
2022-10-31,9.183694242145682
2022-11-01,9.052115689399187
2022-11-02,8.786486823842194
2022-11-03,8.030622630249844
2022-11-04,9.18232787581297
2022-11-05,9.119977588714445
2022-11-06,9.03950440353315
2022-11-07,9.173684345183313
2022-11-08,14.057914538200324
2022-11-09,20.613902895669
2022-11-10,23.197212450698675
2022-11-11,23.34865377978712
2022-11-12,23.32073699983716
2022-11-13,23.442718853518567
2022-11-14,23.55455388911292
2022-11-15,23.606977208335955
2022-11-16,23.54154598076596
2022-11-17,23.543163063680744
2022-11-18,23.541442193717224
2022-11-19,23.54580523843715
2022-11-20,23.610749608299543
2022-11-21,23.7345581472432
2022-11-22,23.850573239989423
2022-11-23,24.017268614959168
2022-11-24,23.60718404533668
2022-11-25,23.239981520927152
2022-11-26,23.18631031717872
2022-11-27,23.08697171422336
2022-11-28,23.016921835032083
2022-11-29,23.125296084249804
2022-11-30,23.67033514816677
2022-12-01,23.6682465611523
2022-12-02,23.679294680963427
2022-12-03,23.67263502942348
2022-12-04,23.15867228774561
2022-12-05,23.112254243590296
2022-12-06,23.12868722419189
2022-12-07,23.127645682427296
2022-12-08,20.958844429725644
2022-12-09,14.10138083245326
2022-12-10,9.82564084242621
2022-12-11,9.336051164478286
2022-12-12,9.22592790146037
2022-12-13,9.211698127108397
2022-12-14,9.084666627530956
2022-12-15,9.364410960571538
2022-12-16,10.229888661159316
2022-12-17,10.265628477529624
2022-12-18,10.268486094163196
2022-12-19,10.427172852177588
2022-12-20,10.458449244884005
2022-12-21,9.929786994624305
2022-12-22,9.567945966677073
2022-12-23,9.305288796585993
2022-12-24,9.310102332694088
2022-12-25,9.295500269083693
2022-12-26,9.294379624218706
2022-12-27,9.390342867729256
2022-12-28,9.34175688510364
2022-12-29,9.25198308513732
2022-12-30,8.138680080006882
2022-12-31,8.081318250934096
2023-01-01,8.062164223010386
2023-01-02,7.986994095421624
2023-01-03,7.866516671038445
2023-01-04,7.907437753808813
2023-01-05,7.870239689530523
2023-01-06,7.760601134659807
2023-01-07,7.402457174976853
2023-01-08,7.468570123948832
2023-01-09,7.474349192651269
2023-01-10,7.618155654786871
2023-01-11,8.086038685874225
2023-01-12,8.886585214320856
2023-01-13,10.394874116820256
2023-01-14,10.933173430740704
2023-01-15,9.765822491223876
2023-01-16,9.793248764956516
2023-01-17,9.794493729021326
2023-01-18,9.90585093736747
2023-01-19,9.765720342459868
2023-01-20,11.682894858809084
2023-01-21,11.647277132912931
2023-01-22,11.656208866345615
2023-01-23,11.636428679685444
2023-01-24,11.81334165561844
2023-01-25,11.835383678693198
2023-01-26,11.670412210972875
2023-01-27,11.513046114402858
2023-01-28,11.576172414204107
2023-01-29,11.669296767409318
2023-01-30,12.662203832800712
2023-01-31,12.64738135290973
2023-02-01,12.707377819107425
2023-02-02,12.848697035798995
2023-02-03,12.923114867702932
2023-02-04,12.960372392181114
2023-02-05,13.254304175234918
2023-02-06,13.330437662845382
2023-02-07,13.375136118844264
2023-02-08,13.541298279483158
2023-02-09,14.8668739553622
2023-02-10,14.779821278771596
2023-02-11,14.111389658358132
2023-02-12,13.10803617080752
2023-02-13,12.16669475742856
2023-02-14,12.285737334039435
2023-02-15,15.157383027106144
2023-02-16,15.623308854285805
2023-02-17,15.894447610507385
2023-02-18,15.838725107326098
2023-02-19,14.310255982419614
2023-02-20,14.46124085243184
2023-02-21,14.570364448339888
2023-02-22,14.61497752307092
2023-02-23,14.592797789497174
2023-02-24,14.866605481162102
2023-02-25,14.865258976361073
2023-02-26,14.958713022496248
2023-02-27,14.959646573902608
2023-02-28,14.70513438618022
2023-03-01,14.3014042576607
2023-03-02,14.269425753041132
2023-03-03,14.82685578006616
2023-03-04,14.80242910114526
2023-03-05,14.811961942795312
2023-03-06,14.808696698944848
2023-03-07,14.745176920482086
2023-03-08,14.887545649526402
2023-03-09,15.941775497191768
2023-03-10,15.934809448086762
2023-03-11,15.252028255010966
2023-03-12,16.966672133522536
2023-03-13,19.25399348986153
2023-03-14,19.33765709936188
2023-03-15,19.435270989690583
2023-03-16,19.53870225561077
2023-03-17,19.546008678044483
2023-03-18,19.293779792366248
2023-03-19,19.19580113945443
2023-03-20,19.24283418978276
